Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Jogging duration (ms),Swimming duration (ms),Paced walking duration (ms)
2020-04-07,,1539.5785057389642,731.0,,,79.98076923076923,93.0,58.0,,,,,0.06536460044243517,0.12333333492279053,0.00688768969848752,848,,,,,59856971,947274,133091,,,
2020-04-08,12,1767.625469099972,2511.9477710723877,7.0,7,75.20833333333333,86.0,67.0,44.7479138,20.4091834,44.7489979,20.4099373,0.5817057483835005,1.3976325988769531,0.004262574482709169,1576,,,,,52201214,4584511,,,,
2020-04-09,,1586.3676645981036,315.67563247680664,,,75.35714285714286,94.0,63.0,,,,,0.36501689742958243,0.41111111640930176,0.010433071292936802,413,,,,,64978309,1020000,,,,
2020-04-10,36,1819.8619037598205,2450.355790615082,17.0,17,77.25,94.0,68.0,44.7479176,20.4038649,44.7502494,20.411123,0.3371219920393347,1.2921435832977295,0.0,3765,,,,,53927864,3072136,1440000,,,
2020-04-11,,1694.0957844818925,312.08743810653687,,,72.36108887109688,94.0,57.0,,,,,0.24430850487669667,0.5059349536895752,0.0,736,,,,,53433842,1980000,1140000,,,
2020-04-12,3,1901.6436056558885,776.7591160535812,,,77.83333333333333,95.0,61.0,44.7501122,20.4110803,44.7501122,20.4110803,0.32960418009551673,0.992002546787262,0.009760956279933453,1605,,,,,50258449,4860000,1020000,,,
2020-04-13,65,1774.4473663773686,4273.705738067627,20.0,20,83.06349206349206,95.0,58.0,44.7527602,20.4080944,44.7527602,20.4080944,0.5008230442629189,1.4440791606903076,0.00938069261610508,6218,,,,,52868076,4405313,135430,,,
2020-04-14,4,1554.7917774852624,365.73669624328613,,,73.88888888888889,94.0,66.0,,,,,0.3532944362682169,0.6794236898422241,0.006622724235057831,683,,,,,58710791,360000,16876,,,
2020-04-15,,1546.6162459709667,567.0,,,73.3076923076923,85.0,41.0,,,,,0.006580779794603586,0.006580779794603586,0.006580779794603586,544,,,,,54771821,238273,,,,
2020-04-16,26,1836.6932665741294,1835.7969145774841,15.0,15,75.4625,94.0,59.0,44.7495388,20.4101611,44.7519959,20.4107235,0.4568588710523137,1.369706392288208,0.014382138848304749,3194,,,,,50312387,2749770,1380000,,,
2020-04-17,21,1583.2228460470835,1365.0626075267792,7.0,7,67.79694323144105,94.0,58.0,,,,,0.4836386899542014,1.663888931274414,0.010204082354903221,2109,,,,,57941510,1070249,,,,
2020-04-18,24,2377.338524838289,1132.9547312259674,8.0,8,74.75675675675676,86.0,63.0,,,,,0.37147868147758034,0.9686517715454102,0.021190475672483444,2244,,,,529214,46344631,6151363,4260000,,,
2020-04-19,,1608.3058156490326,688.6797709465027,,,77.11363636363636,106.0,67.0,,,,,0.19469108036824964,0.4781128168106079,0.010360993444919586,1166,,,,,52464279,1530484,1157862,,,
2020-04-20,17,1624.2291482388973,1062.8121967315674,,,72.81575037147103,125.0,45.0,,,,,0.21876575342183813,0.7014349102973938,0.0037558686453849077,1602,,,,,48832973,2640000,,,,
2020-04-21,43,1915.1833628177642,2086.4200555682182,8.0,8,84.21,101.0,64.0,,,,,0.49771946666806444,1.3926712274551392,0.007159220986068249,3172,,,,,52003115,2537838,2138710,,,
2020-04-22,75,1837.5479002336663,4745.657411575317,27.0,27,72.6231884057971,94.0,63.0,44.7476413,20.4061712,44.7551205,20.4129576,0.3761239468016188,1.3571072816848755,0.010055096819996834,7345,,,,,51950417,5959564,,,,
2020-04-23,3,1673.7727879544818,277.8825429677963,,,71.82142857142857,94.0,56.0,,,,,0.3266796260603197,0.5480685234069824,0.0,826,,,,,53527520,240000,1080000,,,
2020-04-24,103,1999.6809350191827,7323.109942436218,52.0,52,72.97345890410959,94.0,59.0,,,,,0.5381602445048931,1.4360170364379883,0.013010203838348389,10371,,,,,49147002,6510292,1140000,,,
2020-04-25,1,1636.4078673005104,552.9818625450134,,,82.0576923076923,106.0,70.0,,,,,0.25185157615513376,0.6141930222511292,0.005847953725606203,951,,,,,53811800,2004062,,,,
2020-04-26,4,1601.6561284615952,247.18907499313354,,,81.14814814814815,109.0,71.0,,,,,0.28447314420951925,0.3832445740699768,0.00530864205211401,745,,,,,54101706,1320654,,,,
2020-04-27,9,1569.2518669253232,886.0665175914764,6.0,6,73.55909943714822,101.0,56.0,,,,,0.38435917627266397,1.4381645917892456,0.01790890283882618,1710,,,,,62880249,1615552,,,,
2020-04-28,53,1835.2035828707124,3527.7734022140503,22.0,22,82.44117647058823,94.0,72.0,44.7474488,20.4032306,44.7501314,20.4099345,0.526174511474183,1.4545894861221313,0.011932939291000366,5397,,,,,49257930,5080509,360000,,,
2020-04-29,5,1657.1307840531656,311.7890510559082,1.0,1,78.54545454545455,94.0,70.0,,,,,0.48212367198660566,1.3291829824447632,0.004313099198043346,701,,,,,59444734,2411586,,,,
2020-04-30,202,2232.141303925574,14489.35861633718,51.0,51,78.44154818325434,93.0,63.0,44.7463646,20.4028811,44.7764827,20.4383933,0.5251251125861045,17.248809814453125,0.007309941574931145,19364,,,,,45749276,13718611,,,,
2020-05-01,1,1543.1646141738745,458.7252902984619,,,81.48076923076923,94.0,71.0,,,,,0.21756024603987315,0.3824536204338074,0.006102003622800112,533,,,,,54972262,,73644,,,
2020-05-02,43,1727.4220999566767,2994.139885365963,,,76.95161290322581,94.0,67.0,44.7464821,20.4034625,44.7511218,20.4115073,0.3845665768790821,3.963218927383423,0.010047846473753452,4057,,,,,56572292,2960941,360000,,,
2020-05-03,5,1567.2986032934,686.838399887085,1.0,1,89.5,95.0,68.0,,,,,0.22586627270984266,1.0665332078933716,0.010739087127149105,1081,,,,108112,60135524,529210,,,,
2020-05-04,20,1609.7503341816973,1965.7300691501741,4.0,4,74.84339229968782,94.0,56.0,,,,,0.22860584797201391,1.4236000776290894,0.015772128477692604,3018,,,,,53714539,2068482,,,,
2020-05-05,56,1788.5721918401139,3490.845213900363,16.0,16,81.1078431372549,94.0,48.0,,,,,0.5058394560061054,1.4349000453948975,0.010928362607955933,5249,,,,,55448190,4814147,78785,,,
2020-05-06,11,1692.5319307669936,747.7110986709595,4.0,4,76.88829787234043,94.0,56.0,,,,,0.21151092556861117,1.023073673248291,0.009324522688984871,1137,,,,287830,53033780,3090870,,,,
2020-05-07,105,1739.9699031241687,7841.913076281548,32.0,32,82.96,106.0,70.0,,,,,0.42042060631761313,1.3628443479537964,0.004182272125035524,11002,,,,,47561413,7737525,2580000,,,
2020-05-08,78,2022.7067130654602,8741.05147075653,7.0,7,72.3053545586107,94.0,55.0,,,,,0.2985271116332917,1.468643307685852,0.07625668495893478,9433,,,,,44339178,9600787,,,,
2020-05-09,45,1664.7544213858057,2365.618312358856,7.0,7,76.36046511627907,85.0,62.0,44.7501881,20.4064164,44.7517718,20.4108269,0.4196580762984337,1.2819137573242188,0.0,3586,,,,375624,58910191,3476465,,,,
2020-05-10,27,1770.8284199101638,1906.7092728614807,14.0,14,84.21925566343042,95.0,70.0,,,,,0.33192190678544986,1.4527865648269653,4.1536864591762424E-4,2971,,,,,54217630,5964752,,,,
2020-05-11,12,1560.1503498364189,1248.8618516921997,6.0,6,68.84566428003183,95.0,63.0,,,,,0.37437877015909965,1.4037036895751953,0.0,1895,,,,,58522063,1539481,,,,
2020-05-12,111,1952.3493897502872,9049.864421486855,3.0,3,76.48666666666666,86.0,47.0,44.7491814,20.4099437,44.7768224,20.4151982,0.5104229564362807,4.185640811920166,0.004101562313735485,10847,,,,,49070321,8077745,540194,,,
2020-05-13,1,1544.9409838046054,265.81149101257324,,,62.510118043844855,94.0,49.0,,,,,0.4756877053289385,1.113129734992981,0.004487179685384035,285,,,,,51067447,,88742,,,
2020-05-14,129,1883.0570133470906,8347.503004074097,7.0,7,77.70833333333333,94.0,48.0,,,,,0.4398256594620196,1.6037698984146118,0.012162161991000175,12124,,,,,52186473,9650286,,,,
2020-05-15,10,1584.315856693999,1390.7025318145752,9.0,9,79.91463414634147,94.0,55.0,,,,,0.5814275732387332,1.42037034034729,0.011118784546852112,2013,,,,,56977421,1038774,85363,,,
2020-05-16,249,2154.581093019506,13075.359068870544,82.0,82,77.93171296296296,94.0,70.0,,,,,0.5625515648150502,1.360659122467041,0.012365591712296009,18908,,,,1185907,42294203,14021247,633238,,,
2020-05-17,45,1803.6790615130692,2979.0204112529755,14.0,14,77.75374251497006,94.0,61.0,,,,,0.25991832468136195,1.4482402801513672,0.006666666828095913,4643,,,,,45024835,6137567,2325670,,,
2020-05-18,38,1964.500294335683,2841.4248371124268,16.0,16,68.9126213592233,94.0,55.0,,,,,0.3755198972565031,1.3803373575210571,0.03383084759116173,4729,,,,,57028960,5021961,2220000,,,
2020-05-19,121,1987.2391558570523,7750.393237709999,63.0,63,81.59574468085107,94.0,70.0,44.7502046,20.3784664,44.8061978,20.4162623,0.3885464631045594,2.3401806354522705,0.0015439429553225636,11486,,,,,45553258,8633930,840000,,,
2020-05-20,7,1531.9877045104492,809.5357608795166,,,63.85811836115326,94.0,46.0,,,,,0.26412511680976297,0.8035167455673218,0.005138445179909468,1411,,,,,57003539,701159,,,,
2020-05-21,4,1653.773900637151,219.16966700553894,,,76.86666666666666,94.0,47.0,,,,,0.3665318920257194,0.6114717721939087,0.0,923,,,,,61592461,4020000,240000,,,
2020-05-22,64,1813.1277583605383,3982.7289152145386,33.0,33,74.36750788643533,94.0,55.0,,,,,0.5205257105272821,1.5866049528121948,0.00988700520247221,5808,,,,,47013497,6869349,,,,
2020-05-23,106,1774.0521541815908,7866.525353744149,52.0,52,67.57042253521126,110.0,48.0,,,,,0.4261154854148784,1.5783333778381348,0.009970887564122677,10887,,,,,46864420,9007192,1440000,,,
2020-05-24,61,1840.0129965571346,4314.075317904831,19.0,19,74.53,93.0,66.0,44.7493063,20.4103646,44.8256439,20.4551019,0.44729217920121317,1.4604487419128418,0.014313439838588238,6962,,,,,53910977,3648006,1020000,,,
2020-05-25,65,1670.4206329269246,4935.668212320189,2.0,2,79.81111111111112,105.0,58.0,,,,,0.27913764437661465,1.3058853149414062,0.010128430090844631,7027,,,,,44715149,9425923,153180,,,
2020-05-26,75,1847.0286274455266,4656.693546865602,9.0,9,76.83333333333333,94.0,55.0,,,,,0.3906057804119943,1.3449243307113647,0.0023631840012967587,7042,,,,168871,53245137,6056709,600000,,,
2020-05-27,58,1839.0274534265202,4705.535228252411,41.0,41,76.43548387096774,94.0,70.0,,,,,0.3455905831951242,1.490940809249878,0.005135135259479284,6624,,,,,55864352,4355447,1440000,,,
2020-05-28,4,1579.9570858422533,407.2110872268677,,,73.76388888888889,79.0,58.0,,,,,0.2813921883627528,0.6731479167938232,0.008825459517538548,734,,,,,50484017,60981,360000,,,
2020-05-29,46,1662.8028866705235,3410.557669878006,23.0,23,66.35641891891892,95.0,54.0,,,,,0.4528119814428753,1.5018916130065918,0.019635627046227455,4921,,,,,57714697,2523131,,,,
2020-05-30,21,1598.915355795897,1112.7335653305054,8.0,8,80.33333333333333,106.0,70.0,,,,,0.18403768064040657,1.0181818008422852,0.010486321523785591,1751,,,,537768,48505862,1952965,737399,,,
2020-05-31,50,1820.180164907976,3792.699095249176,1.0,1,62.71797631862218,102.0,59.0,44.7497227,20.4103153,44.7499789,20.4110316,0.5193823726775434,1.7040622234344482,0.002965235151350498,5408,,,,,49893419,5618020,,,,
2020-06-01,1,1578.0798858647274,130.76253414154053,,,76.91482112436115,79.0,75.0,,,,,0.2732002879794886,0.35360971093177795,0.0022619047667831182,476,,,,,52891828,857018,,,,
2020-06-02,4,1620.348917799292,587.3956813812256,,,80.11764705882354,94.0,76.0,,,,,0.21113781698068843,0.5447074770927429,0.010481099598109722,965,,,,,57485504,300000,600000,,,
2020-06-03,16,1723.243591794848,1696.7226099967957,14.0,13,82.51351351351352,101.0,71.0,,,,,0.4642976906859233,2.203204870223999,0.0,2462,,,,,42085572,3254563,300000,,,
2020-06-04,89,1747.1401813231562,7232.896349906921,62.0,62,78.17365269461078,101.0,61.0,,,,,0.4556505362475871,1.710416555404663,0.0,9993,,,,,43774697,9955098,,,,
2020-06-05,82,1750.8752270811563,6575.7737193107605,57.0,57,69.70661157024793,94.0,55.0,44.7708174,20.4159073,44.7796593,20.4192052,0.528721899040266,7.704139232635498,5.93119824770838E-4,9232,,,,,47844178,6104929,1080000,,,
2020-06-06,66,1742.0954498472468,4272.590501189232,35.0,35,,,,,,,,0.4276604814543681,1.6922504901885986,0.2558199167251587,6340,,,,,78777845,3906831,75903,,,
2020-06-07,,1537.5680525462978,108.77908611297607,,,,,,,,,,0.3938598188173355,0.6761878728866577,0.26694250106811523,478,,,,,86239102,60336,,,,
2020-06-08,14,1570.30238570696,869.9578604698181,5.0,5,,,,,,,,0.39085521045544214,1.350801944732666,0.2555260956287384,1596,,,,,84663953,704069,,,,
2020-06-09,3,1543.99147266828,0.0,1.0,1,58.38229755178908,106.0,45.0,,,,,0.0,0.0,0.0,516,,,,108536,86134944,70411,,,,
2020-06-10,,1565.594852144873,0.0,,,,,,,,,,0.0,0.0,0.0,7,,,,,85287928,611494,,,,
2020-06-11,28,1628.724263601496,1032.9812706708908,14.0,14,,,,,,,,0.4267217570585345,1.3523118495941162,0.2406771332025528,1810,,,,620143,84139190,956530,100377,,,
2020-06-12,118,1868.589976353171,7777.777890443802,66.0,66,,,,44.8394991,20.4154046,44.8459881,20.4184815,0.6175788344238172,1.5030076503753662,0.23974904417991638,11284,,,,,74221203,6570020,,,,
2020-06-13,202,2120.5957156647787,10587.186245024204,40.0,40,,,,44.4871134,20.3695373,44.7522377,20.4126616,1.9782995813323745,18.40087890625,0.0,16586,,,,47324,66823524,11475135,,,,
2020-06-14,96,1814.4009251313475,6514.817733764648,62.0,57,,,,44.7509178,20.4242226,44.7580998,20.4357136,0.5425688634074204,3.267937660217285,0.2463001161813736,9779,,,,,79541598,5438446,,,,
2020-06-15,17,1571.552079714297,1007.4282035827637,6.0,6,,,,,,,,0.5261813669021959,1.4425005912780762,0.3007555305957794,1777,,,,,85268446,728646,,,,
2020-06-16,8,1602.502956190914,1824.024829864502,,,68.86804564907276,95.0,47.0,,,,,0.30251044020382506,1.060416579246521,0.0025586856063455343,2542,,,,,47790865,1355531,136046,,,
2020-06-17,49,1860.0371579814953,3844.4014716148376,35.0,35,79.48611111111111,94.0,70.0,,,,,0.42357056384597125,1.460927128791809,0.008004051633179188,5845,,,,,47157364,4319442,900000,,,
2020-06-18,102,1714.3334682231541,8758.957162380219,43.0,43,85.1051724137931,129.0,70.0,44.7477635,20.408956,44.7630384,20.4168679,0.3113342267815953,1.6666665077209473,0.009511344134807587,11459,,,,,60651988,7070417,840000,,,
2020-06-19,100,1844.2652299500694,5037.840792655945,42.0,41,69.12631578947368,109.0,57.0,44.7488165,20.4090332,44.7911395,20.4185452,0.4778930165426447,1.4997185468673706,0.004498525056988001,7928,,,,,47412242,7017041,99816,,,
2020-06-20,15,1763.7915591635715,466.42631816864014,13.0,13,76.76829268292683,94.0,47.0,,,,,0.4104518070447173,0.6155914068222046,0.0110910190269351,940,,,,830217,55855074,1920000,734709,,,
2020-06-21,83,2160.444823524853,8178.174766421318,52.0,52,77.51619433198381,93.0,55.0,44.7466027,20.4106311,44.7603522,20.4755269,0.5104512323222904,3.0658810138702393,0.010181310586631298,8920,,,,,57974751,7365386,1980000,,,
2020-06-22,69,1865.8901314153559,4683.939848423004,46.0,46,72.16666666666667,75.0,61.0,44.7496555,20.4102928,44.8170923,20.4818311,0.5684074126767391,18.224557876586914,0.004398148041218519,7405,,,,,42499844,6605912,480000,,,
2020-06-23,77,1675.912094348338,4696.000813961029,1.0,1,78.64583333333333,94.0,67.0,44.7424901,20.4127866,44.7503888,20.4263452,0.39425289110605216,1.389721155166626,0.03222222253680229,7977,,,,,47467023,5299208,600000,,,
2020-06-24,123,1835.341453112319,9073.874175429344,46.0,46,99.7624703087886,151.0,48.0,44.7427972,20.399579,44.7510631,20.4231454,0.5132128955175962,2.098252534866333,0.010056858882308006,12287,,,,,51432725,9424735,746841,,,
2020-06-25,32,1766.1194887677827,1849.8472003936768,9.0,9,76.72222222222223,94.0,70.0,44.7484415,20.4097815,44.7484415,20.4097815,0.4431627159212177,1.7301236391067505,0.003124999813735485,2776,,,,,52480714,3806867,660000,,,
2020-06-26,77,1806.429116166881,6239.015021324158,,,79.17361111111111,109.0,55.0,44.7493971,20.4101896,44.7904322,20.4189437,0.42619846577885073,2.60339093208313,0.02368421107530594,8670,,,,,55307954,8448508,,,,
2020-06-27,162,2143.4469623314826,11789.465167999268,108.0,108,83.20370370370371,94.0,70.0,44.7444464,20.4098855,44.7861044,20.4738554,0.431997990828973,2.8938395977020264,0.0025925925001502037,16580,,,,,50443144,11938981,,,,
2020-06-28,154,1838.9777820706367,10427.814226150513,41.0,41,84.8695652173913,101.0,71.0,,,,,0.42831812078559733,1.6166666746139526,0.0073684211820364,14627,,,,,45581100,10915182,,,,
2020-06-29,52,1942.3828963393473,4048.9610138542757,5.0,5,71.44318181818181,109.0,56.0,,,,,0.31490834046172306,1.3726547956466675,0.026031745597720146,5860,,,,107112,52151485,10105719,,,,
2020-06-30,144,2100.402819347431,10672.88224869894,45.0,45,75.78787878787878,108.0,70.0,44.7521607,20.4122025,44.7579292,20.4151487,0.40215193713312186,1.7539253234863281,0.0,14653,,,,,51228134,11453616,960887,,,
2020-07-01,34,1991.1383484651647,2735.373399734497,9.0,8,85.96747967479675,94.0,69.0,44.7485942,20.4008062,44.8081129,20.4279226,0.450643831818817,1.994072437286377,0.013639937154948711,3719,,,,,53351931,3256342,2460000,,,
2020-07-02,137,2096.8231657050246,9856.666501045227,41.0,41,82.5629820051414,109.0,70.0,44.765484,20.4115669,44.7675746,20.4125677,0.4215104522269096,2.6234242916107178,0.0,14282,,,,,36824581,20294266,2040000,,,
2020-07-03,93,1837.7584553771026,4854.093754291534,16.0,16,72.65749235474006,94.0,63.0,44.7483532,20.4035805,44.7677748,20.4127539,0.3520015719588205,1.9710843563079834,0.006382978521287441,8357,,,,,59475165,5736416,98233,,,
2020-07-04,89,2018.1263896462635,6090.260297477245,23.0,23,83.26841448189762,109.0,71.0,,,,,0.5591761335034056,1.5961723327636719,0.011347517371177673,8916,,,,214383,53714612,5956176,2315999,,,
2020-07-05,42,1650.3213888081593,2626.2976009364243,15.0,15,83.1375,101.0,69.0,,,,,0.25045368321076716,1.3419045209884644,0.011111111380159855,3689,,,,414191,47432170,3697043,,,,
2020-07-06,67,1907.4481565550882,5282.208739567268,39.0,38,73.65925925925926,85.0,70.0,,,,,0.3300804327192239,1.779770851135254,0.0,7313,,,,168713,41033702,9797585,1680000,,,
2020-07-07,51,1825.8314683735975,3317.1790590286255,,,73.96523668639053,94.0,48.0,44.7469849,20.403985,44.7502164,20.4111601,0.21405661059346356,1.2291666269302368,0.0,5243,,,,,48600705,6442151,600000,,,
2020-07-08,14,1645.6536587775363,1242.7833905220032,,,77.43181818181819,94.0,64.0,44.7727528,20.475112,44.7727528,20.475112,0.5364567326922346,1.0020908117294312,0.0066176471300423145,2388,,,,,56077339,2735205,,,,
2020-07-09,93,1750.370623755156,7076.22020149231,47.0,47,84.64102564102564,118.0,70.0,,,,,0.3595228693697362,1.4722222089767456,0.03757062181830406,9812,,,,,43641049,7374404,600000,,,
2020-07-10,22,1940.4297041987002,1177.2541275024414,2.0,2,77.8974358974359,94.0,63.0,,,,,0.360461969069448,1.483195424079895,0.0,2392,,,,,51376708,4438198,1531957,,,
2020-07-11,5,1643.5589431524277,801.8742671012878,,,73.8157894736842,78.0,66.0,,,,,0.28767290852377997,0.7098345756530762,0.0,1425,,,,,56634607,2432604,1500000,,,
2020-07-12,8,1581.957914392249,327.7518004179001,,,75.64925373134328,94.0,64.0,,,,,0.5200113281249932,0.8863281011581421,0.010640301741659641,791,,,,,58096219,752681,78055,,,
2020-07-13,113,1805.0135608614191,8802.937874928117,74.0,74,74.42311886586695,117.0,55.0,44.7499162,20.4125172,44.7641581,20.4283262,0.280310464996139,1.7083333730697632,0.0,11527,,,,,44571963,11272730,1680000,,,
2020-07-14,33,1610.2419682370985,2688.021057844162,4.0,4,74.075,94.0,70.0,,,,,0.33202441358816576,1.4458332061767578,0.0,3935,,,,,55189718,3288433,360000,,,
2020-07-15,6,1672.1853646555785,986.685977935791,,,77.82394366197182,106.0,63.0,,,,,0.20699043363471561,0.4240086078643799,6.289308075793087E-4,1509,,,,,50181812,2520000,810341,,,
2020-07-16,208,1937.8737882788125,12952.753576446568,63.0,63,78.48523206751055,102.0,56.0,44.7491291,20.4081781,44.7773239,20.415009,0.432059257517676,1.4722994565963745,0.0,18094,,,,,43467931,17170446,1380000,,,
2020-07-17,127,2083.7265627597635,8484.074188478047,81.0,81,81.22727272727273,106.0,67.0,44.7487876,20.4097893,44.7627231,20.4140524,0.3868401990141019,1.717573881149292,0.0011061946861445904,12202,,,,260757,53463767,9343619,720000,,,
2020-07-18,7,1637.8372204888294,565.6264600753784,,,72.27553191489362,94.0,54.0,,,,,0.40026626580205255,0.8296973705291748,9.107468067668378E-4,1117,,,,,63103998,3403389,152613,,,
2020-07-19,187,1701.2042784239632,11637.440237045288,20.0,20,85.55172413793103,117.0,71.0,,,,,0.37597064381839296,1.5674999952316284,0.021467991173267365,15718,,,,,42161406,11787227,900000,,,
2020-07-20,64,1881.444916476806,4871.461121559143,32.0,32,74.57246376811594,94.0,58.0,,,,,0.2521939119292409,1.2913579940795898,0.0,6687,,,,,51083543,7249557,,,,
2020-07-21,151,1742.3142221654455,7429.67564868927,11.0,7,80.815,106.0,47.0,44.1738228,20.5496364,44.2264159,20.6583631,0.9636152476699559,23.22426414489746,0.011858975514769554,11088,,,,,37920896,10187868,3600000,,,
2020-07-22,158,2237.604619894922,9425.244355678558,43.0,43,78.4351230425056,94.0,48.0,44.1738215,20.545367,44.1848883,20.5501076,0.5115653393282257,1.369789481163025,0.009543010964989662,13855,,,,,42628057,12755471,1080000,,,
2020-07-23,195,2295.2798623349518,11176.568754374981,4.0,4,76.25294117647059,94.0,48.0,44.1543197,20.548528,44.1741373,20.5620626,0.5001782040649024,2.6996312141418457,0.007308641914278269,15228,,,,100703,42338444,13731974,600000,,,
2020-07-24,229,2358.5223565626943,13909.536768630147,22.0,22,79.66666666666667,95.0,64.0,44.1663018,20.5494213,44.1745269,20.5597094,2.265984978382889,15.725434303283691,0.03703703731298447,18833,,,,,29385412,19030846,1920000,,,
2020-07-25,99,2057.1125484775694,5624.223650932312,11.0,11,78.32352941176471,94.0,70.0,,,,,0.3825694419847738,1.4285564422607422,0.020796461030840874,8497,,,,,55571613,8056186,960000,,,
2020-07-26,86,1769.2378834724427,6502.022759437561,,,73.80405405405405,95.0,69.0,,,,,0.25790514396107295,1.2497916221618652,0.014784946106374264,8714,,,,,53762560,8829104,300000,,,
2020-07-27,51,1679.3520761509735,4053.159319639206,37.0,37,81.21739130434783,109.0,70.0,,,,,0.4223866447831726,1.3504503965377808,0.010784314014017582,5214,,,,,49455765,4814135,,,,
2020-07-28,107,1913.5839414040247,8744.855329036713,99.0,99,64.41610738255034,109.0,48.0,,,,,0.5625299464938438,1.5152777433395386,0.004000000189989805,11352,,,,,56047557,9401145,540000,,,
2020-07-29,116,1871.6984183737113,9815.550979614258,99.0,99,75.87777777777778,94.0,75.0,,,,,0.7569761211241386,1.556060552597046,0.02587064728140831,12953,,,,,48745072,8313033,480000,,,
2020-07-30,,1790.3481804863775,7066.0,,,74.68203883495146,94.0,52.0,,,,,0.08478521555662155,0.08478521555662155,0.08478521555662155,6248,,,,,54777425,5031363,,,,
2020-07-31,93,1823.8295857285816,8007.024828910828,88.0,88,83.26569343065694,106.0,47.0,,,,,0.22943294890059623,1.4214015007019043,0.0,10380,,,,,46430035,8215134,540000,,,
2020-08-01,143,1867.0050057140807,11906.44146156311,48.0,48,80.31280487804878,95.0,48.0,44.7479205,20.4038832,44.766765,20.4128382,0.47028810252685993,1.7848484516143799,0.014373088255524635,16082,,,,,40852692,12387528,2340000,,,
2020-08-02,59,1692.4741815485752,6061.359541893005,59.0,59,76.5,118.0,71.0,,,,,0.4648130083674432,1.513559341430664,0.0,7639,,,,,58298637,5846676,,,,
2020-08-03,150,1942.9876379126295,12567.027576446533,141.0,141,82.23275862068965,125.0,63.0,,,,,0.4304960905552,1.4248961210250854,0.014075630344450474,17031,,,,,73769833,10428655,,,,
2020-08-04,115,1800.3272766477398,9300.378806591034,81.0,81,82.52325581395348,106.0,63.0,44.7480689,20.4090336,44.7687944,20.415564,0.4258537058153605,1.4324482679367065,0.013028359040617943,12267,,,,,54130762,8832276,,,,
2020-08-05,9,1640.2042413986626,1054.3595423698425,,,84.42063492063492,95.0,59.0,,,,,0.26093160633185686,0.5018518567085266,0.008994708769023418,1648,,,,,64674109,2078720,,,,
2020-08-06,162,1874.330642537383,13026.3687210083,134.0,134,79.82926829268293,125.0,49.0,,,,,0.6344909632155157,1.591025710105896,0.0,16727,,,,,46661762,10444249,,,,
2020-08-07,195,1755.724737576246,11570.138544559479,42.0,42,82.30555555555556,125.0,68.0,44.7848557,20.4364295,44.7849444,20.4365272,0.429585713177879,1.6066666841506958,0.0,16280,,,,,36624682,12188476,5220000,,,
2020-08-08,74,2764.2631010314562,4551.223093509674,19.0,19,76.65137614678899,94.0,70.0,44.7501958,20.4110736,44.7502001,20.4110932,0.3086835198691151,1.5140585899353027,0.0,7299,,,,,43262584,12103340,7200000,,,
2020-08-09,28,1777.122545369466,1603.906264781952,4.0,4,80.84782608695652,106.0,70.0,,,,,0.45477677439762626,1.438903570175171,0.004690618719905615,3053,,,,,45590663,4771275,,,,
2020-08-10,99,1963.8452848930813,5861.034200429916,26.0,26,79.89005235602095,109.0,55.0,,,,,0.4457131412621312,2.203961133956909,0.008794326335191727,8581,,,,,39902144,8250808,1493499,,,
2020-08-11,135,2261.6816971496055,10141.265725135803,5.0,5,80.88461538461539,94.0,71.0,44.729871,20.3761579,44.7502138,20.4110064,0.6287682504092454,15.365985870361328,0.014141414314508438,13333,,,,,52196087,10656324,1680000,,,
2020-08-12,115,2006.9831314648225,7277.858278751373,54.0,54,79.21794871794872,94.0,73.0,44.7368621,20.4195589,44.7389011,20.4221589,0.45146632466017034,3.519314765930176,0.0,10106,,,,,43591140,9761971,300000,,,
2020-08-13,47,2027.5744208214808,2547.7408959269524,3.0,3,80.3796992481203,106.0,70.0,,,,,0.2252126794593686,1.5286544561386108,0.0028475711587816477,4000,,,,,65310055,8362954,2160000,,,
2020-08-14,115,2258.0121666598557,7907.789919018745,62.0,62,75.79545454545455,94.0,70.0,44.7476987,20.4327211,44.7514362,20.4385379,0.36942362581041854,12.808424949645996,0.0,11437,,,,,51536334,11098499,1680000,,,
2020-08-15,60,2730.9538209081734,3058.3162660598755,2.0,2,75.54545454545455,94.0,71.0,,,,,0.36478438633297255,1.399314522743225,0.0,4894,,,,,42664763,11077790,7140000,,,
2020-08-16,72,1840.063648940628,5724.499906539917,44.0,44,74.95348837209302,85.0,68.0,,,,,0.44624820713188296,1.4863611459732056,0.024090247228741646,7726,,,,,51626695,6513883,58602,,,
2020-08-17,130,1838.3397142614763,9425.429644346237,72.0,70,80.4298245614035,95.0,60.0,44.7502328,20.4108266,44.8184786,20.4605694,0.41501535647506915,9.893831253051758,0.004964538849890232,13569,,,,,39979225,8858878,,,,
